0,1,2
1.4602012218935596,"{'step': 0.0075, 'momentum': 0.8, 'alpha_l2': 0.005, 'alpha_l1': 0.0005, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4457979800977092, 1.530906935929931, 1.458761312927623, 1.4125791026422276, 1.4529607778703064]"
1.4607746724871018,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0.005, 'alpha_l1': 0.0005, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.438728036234439, 1.561911748318951, 1.4602628657372005, 1.3830863939739095, 1.459884318171009]"
1.4610390795094692,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0.001, 'alpha_l1': 0.0005, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4578240226868606, 1.5522307978221577, 1.475630454504667, 1.373056919065181, 1.4464532034684796]"
1.46117178480213,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0.0005, 'alpha_l1': 0, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.435529218253178, 1.563279564729119, 1.474702909473663, 1.3830465079070349, 1.4493007236476552]"
1.461460445158344,"{'step': 0.015, 'momentum': 0.7, 'alpha_l2': 0.005, 'alpha_l1': 0.0005, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4435999228000203, 1.539376548158253, 1.4764385139886822, 1.3978587774163946, 1.4500284634283704]"
1.46151384908704,"{'step': 0.015, 'momentum': 0.8, 'alpha_l2': 0.001, 'alpha_l1': 0.001, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.416808348369964, 1.6017551453217918, 1.432186469690938, 1.4292705274333755, 1.4275487546191319]"
1.461854576041444,"{'step': 0.015, 'momentum': 0.8, 'alpha_l2': 0.001, 'alpha_l1': 0, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.426735182334219, 1.4844923558067746, 1.5974994257188475, 1.3753464091656145, 1.425199507181764]"
1.4621114411638731,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0, 'alpha_l1': 0.0005, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4563011254910458, 1.5390548999720115, 1.473017672742276, 1.3982483976301576, 1.4439351099838742]"
1.4624757585168446,"{'step': 0.03, 'momentum': 0.7, 'alpha_l2': 0.005, 'alpha_l1': 0.0005, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4629415601683162, 1.5697977174612834, 1.4588195014164618, 1.386455043177459, 1.4343649703607033]"
1.4625869724801737,"{'step': 0.03, 'momentum': 0.5, 'alpha_l2': 0.001, 'alpha_l1': 0, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.45380697244205, 1.5218796783488697, 1.4603844595630906, 1.387894989012562, 1.4889687630342963]"
1.4628925322941957,"{'step': 0.0075, 'momentum': 0.5, 'alpha_l2': 0.005, 'alpha_l1': 0.0005, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4750968155907103, 1.5387820041535376, 1.4754856922584296, 1.3781273363771556, 1.4469708130911463]"
1.46313016399972,"{'step': 0.03, 'momentum': 0.7, 'alpha_l2': 0.001, 'alpha_l1': 0.0005, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4105920817731517, 1.5681666000848389, 1.4586661541156347, 1.447945732904532, 1.4302802511204433]"
1.463661385400178,"{'step': 0.0075, 'momentum': 0.5, 'alpha_l2': 0.001, 'alpha_l1': 0.0005, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4737464773526128, 1.6055201307682039, 1.4289990691087797, 1.3490058138483594, 1.4610354359229345]"
1.463722621818508,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0, 'alpha_l1': 0.001, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4916903507993604, 1.531141287093753, 1.4497415879250881, 1.4217174522380627, 1.4243224310362754]"
1.4637677365302475,"{'step': 0.015, 'momentum': 0.8, 'alpha_l2': 0, 'alpha_l1': 0, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4728171090947797, 1.5227597630084484, 1.513566210273554, 1.3589659316021063, 1.4507296686723483]"
1.4639505863549709,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0.005, 'alpha_l1': 0, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4670753140151247, 1.5234747826800223, 1.4879226181533138, 1.3999074281740025, 1.4413727887523904]"
1.4643318291138834,"{'step': 0.015, 'momentum': 0.7, 'alpha_l2': 0.001, 'alpha_l1': 0, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.453771095394395, 1.5604229936414435, 1.4492986001073627, 1.4178884193570216, 1.4402780370691939]"
1.4645086040790298,"{'step': 0.03, 'momentum': 0.5, 'alpha_l2': 0.001, 'alpha_l1': 0.001, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4599678190536753, 1.5599460341548028, 1.4670322787629504, 1.3889274099228626, 1.4466694785008583]"
1.4648342046656198,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0, 'alpha_l1': 0, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4698698675373632, 1.5257316932963025, 1.476833846115309, 1.388959062082786, 1.4627765542963376]"
1.464870299167354,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0.0005, 'alpha_l1': 0.001, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.451445545954572, 1.5501303214823592, 1.4849174990927372, 1.4107004046627605, 1.4271577246443414]"
1.4655614305848081,"{'step': 0.0075, 'momentum': 0.8, 'alpha_l2': 0, 'alpha_l1': 0.0005, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.481087882655474, 1.5598006240837385, 1.4427781321035604, 1.3771615836835496, 1.4669789303977183]"
1.465698546696252,"{'step': 0.015, 'momentum': 0.5, 'alpha_l2': 0, 'alpha_l1': 0.001, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4806888976132468, 1.553632138867335, 1.465241046241553, 1.3952553814803437, 1.433675269278781]"
1.465838301806941,"{'step': 0.015, 'momentum': 0.7, 'alpha_l2': 0.0005, 'alpha_l1': 0, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4448577649909684, 1.525557017408426, 1.5750263007036873, 1.3537091326447692, 1.4300412932868534]"
1.4659389097623046,"{'step': 0.015, 'momentum': 0.5, 'alpha_l2': 0.001, 'alpha_l1': 0.001, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.445530732059043, 1.5491573626771051, 1.4669405798204498, 1.409844430052361, 1.4582214442025654]"
1.4660640675185053,"{'step': 0.0075, 'momentum': 0.8, 'alpha_l2': 0.005, 'alpha_l1': 0.0005, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4734306282666765, 1.538686063849191, 1.4560849706947052, 1.4164174954796278, 1.445701179302326]"
1.4660643459484792,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0.005, 'alpha_l1': 0, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4467976320161824, 1.5459720371481713, 1.4816913347525014, 1.4146976916978167, 1.4411630341277237]"
1.466074223958067,"{'step': 0.015, 'momentum': 0.5, 'alpha_l2': 0.005, 'alpha_l1': 0.0005, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.462947719992832, 1.5124312807826963, 1.4730854321776088, 1.4077776646214943, 1.4741290222157049]"
1.466422111229657,"{'step': 0.03, 'momentum': 0.7, 'alpha_l2': 0.0005, 'alpha_l1': 0.0005, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4613289718964162, 1.5145215621138368, 1.4752152581631295, 1.4146204487996241, 1.4664243151752783]"
1.4664735697205462,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0.001, 'alpha_l1': 0, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4531192536732491, 1.551882324535698, 1.5109133257049925, 1.384483920421298, 1.4319690242674932]"
1.4664857699335836,"{'step': 0.0075, 'momentum': 0.5, 'alpha_l2': 0.0005, 'alpha_l1': 0.001, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4607364993304452, 1.581274156456591, 1.4655639540488492, 1.3667981373634703, 1.4580561024685623]"
1.4665570570597677,"{'step': 0.03, 'momentum': 0.5, 'alpha_l2': 0.0005, 'alpha_l1': 0, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4440422378153066, 1.5057380404100147, 1.565915298874185, 1.3744405446033634, 1.4426491635959684]"
1.4665809501540124,"{'step': 0.05, 'momentum': 0.5, 'alpha_l2': 0.005, 'alpha_l1': 0, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4407536751650674, 1.5238147863460314, 1.4784845333395782, 1.4258994868366919, 1.4639522690826936]"
1.4671453666759071,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0.0005, 'alpha_l1': 0.001, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4365497055353265, 1.5372433838146415, 1.4830581399271918, 1.3976580799774014, 1.4812175241249748]"
1.4674178942270517,"{'step': 0.0075, 'momentum': 0.8, 'alpha_l2': 0.005, 'alpha_l1': 0, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4480890555556418, 1.5644683783450468, 1.477229418384047, 1.398584873260199, 1.4487177455903237]"
1.4674729438141614,"{'step': 0.03, 'momentum': 0.5, 'alpha_l2': 0.001, 'alpha_l1': 0.0005, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4551688001701504, 1.5125333696500318, 1.559863477145856, 1.381144503901385, 1.428654568203385]"
1.4675208544702736,"{'step': 0.03, 'momentum': 0.7, 'alpha_l2': 0.005, 'alpha_l1': 0.001, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4580082986380163, 1.533195067300424, 1.487433001021494, 1.3867864675404031, 1.4721814378510298]"
1.4675350831987812,"{'step': 0.015, 'momentum': 0.8, 'alpha_l2': 0.0005, 'alpha_l1': 0.005, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4512259311393882, 1.5229110387852547, 1.47841878051679, 1.4205092595491602, 1.4646104060033134]"
1.4676905312629431,"{'step': 0.03, 'momentum': 0.8, 'alpha_l2': 0.005, 'alpha_l1': 0.001, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4701226033611188, 1.519122594388658, 1.4675804955302, 1.4166223816472516, 1.4650045813874872]"
1.4678810575729908,"{'step': 0.05, 'momentum': 0.5, 'alpha_l2': 0.005, 'alpha_l1': 0.001, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.472238145990211, 1.5283713010544762, 1.4600665618985236, 1.421971794806581, 1.4567574841151618]"
1.467949398109434,"{'step': 0.03, 'momentum': 0.5, 'alpha_l2': 0.005, 'alpha_l1': 0, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4383940541117928, 1.5517781648881306, 1.509874494953915, 1.4078393365181336, 1.4318609400751987]"
1.467966763039965,"{'step': 0.03, 'momentum': 0.7, 'alpha_l2': 0.005, 'alpha_l1': 0.001, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.478264341248213, 1.5080580945819462, 1.55067628218068, 1.366840944866721, 1.435994152322266]"
1.4680241143337258,"{'step': 0.015, 'momentum': 0.8, 'alpha_l2': 0.0005, 'alpha_l1': 0, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4263905838101603, 1.5290238600312451, 1.5646985458253526, 1.3744160983104132, 1.4455914836914567]"
1.468288141917587,"{'step': 0.015, 'momentum': 0.8, 'alpha_l2': 0.001, 'alpha_l1': 0.001, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4646086611903328, 1.4914181115454312, 1.580221063581755, 1.3948595226870635, 1.4103333505833529]"
1.4683590133046425,"{'step': 0.015, 'momentum': 0.5, 'alpha_l2': 0.0005, 'alpha_l1': 0, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4712431509270623, 1.5187540328705667, 1.481780754633208, 1.4107314057007827, 1.4592857223915934]"
1.4684587686863348,"{'step': 0.015, 'momentum': 0.5, 'alpha_l2': 0, 'alpha_l1': 0, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.46776431283137, 1.5545303805621518, 1.501099560525775, 1.3652110714311054, 1.453688518081272]"
1.4685278738842622,"{'step': 0.0075, 'momentum': 0.8, 'alpha_l2': 0, 'alpha_l1': 0, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4794772896196924, 1.574101775473961, 1.465803496666778, 1.3629834503529132, 1.460273357307967]"
1.4685634229898397,"{'step': 0.015, 'momentum': 0.8, 'alpha_l2': 0, 'alpha_l1': 0.001, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4482653030372779, 1.5961338032568781, 1.4578877851533165, 1.4102444545318484, 1.4302857689698787]"
1.4686594433608806,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0.0005, 'alpha_l1': 0.0005, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4626334777817285, 1.5336220195558803, 1.5311189279515935, 1.3716171981905139, 1.444305593324687]"
1.4688112708587397,"{'step': 0.015, 'momentum': 0.7, 'alpha_l2': 0.001, 'alpha_l1': 0, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4339068913568553, 1.5593016287057726, 1.5368993528383692, 1.3792053110934046, 1.4347431702992972]"
