0,1,2
1.4625240606897314,"{'step': 0.015, 'momentum': 0.7, 'alpha_l2': 0, 'alpha_l1': 0, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.461939201219143, 1.5587891257866702, 1.4812498846063575, 1.3667222596713586, 1.443919832165128]"
1.4641982307733548,"{'step': 0.015, 'momentum': 0.7, 'alpha_l2': 0.0005, 'alpha_l1': 0.001, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4577611639649353, 1.5054481918785922, 1.4810975731913478, 1.413543198306242, 1.4631410265256564]"
1.4642113859597905,"{'step': 0.015, 'momentum': 0.5, 'alpha_l2': 0.001, 'alpha_l1': 0.001, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4701916839780844, 1.5352699821932019, 1.4814362750875374, 1.385514028427182, 1.4486449601129472]"
1.4643781683145114,"{'step': 0.03, 'momentum': 0.5, 'alpha_l2': 0.0005, 'alpha_l1': 0.001, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4618702042534084, 1.5584017295751738, 1.4371852241007548, 1.4043961500997033, 1.4600375335435167]"
1.464643327203602,"{'step': 0.015, 'momentum': 0.8, 'alpha_l2': 0.005, 'alpha_l1': 0.0005, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4450093248738598, 1.5481143443265868, 1.460847430510911, 1.4106812214518405, 1.4585643148548113]"
1.464964373169451,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0, 'alpha_l1': 0, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4563337318770584, 1.5550091187058193, 1.480067249783413, 1.3993160617343534, 1.4340957037466102]"
1.4651393968530964,"{'step': 0.0075, 'momentum': 0.8, 'alpha_l2': 0, 'alpha_l1': 0.0005, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.454763038844264, 1.5469372976453895, 1.473528959475191, 1.4129963348187018, 1.437471353481936]"
1.4660107332175383,"{'step': 0.015, 'momentum': 0.8, 'alpha_l2': 0.0005, 'alpha_l1': 0.001, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4312818709808564, 1.5504161016447995, 1.4788653478550116, 1.4039238692300986, 1.4655664763769252]"
1.4661883898326304,"{'step': 0.015, 'momentum': 0.8, 'alpha_l2': 0.005, 'alpha_l1': 0.0005, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4588612977621809, 1.5347282106000533, 1.485276599534055, 1.422579548537977, 1.4294962927288863]"
1.4663640540285694,"{'step': 0.015, 'momentum': 0.8, 'alpha_l2': 0.001, 'alpha_l1': 0, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4449112938294189, 1.5929139253161633, 1.4534054163607124, 1.3752647016665682, 1.4653249329699845]"
1.466366433177907,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0.005, 'alpha_l1': 0.0005, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4635779490469358, 1.528399193526757, 1.4824718802017178, 1.3928863853451847, 1.464496757768939]"
1.4664945106688325,"{'step': 0.0075, 'momentum': 0.5, 'alpha_l2': 0.001, 'alpha_l1': 0.001, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.501532839439283, 1.5375767325554293, 1.4728606818040155, 1.3944488065628886, 1.426053492982547]"
1.4669335975407285,"{'step': 0.015, 'momentum': 0.8, 'alpha_l2': 0.005, 'alpha_l1': 0, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.444689786144026, 1.5534134861463744, 1.471282798618827, 1.3834337526726532, 1.481848164121763]"
1.4671748260009003,"{'step': 0.015, 'momentum': 0.7, 'alpha_l2': 0.005, 'alpha_l1': 0.0005, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4569497473226547, 1.5280839384248923, 1.4655336946939526, 1.4184035547406009, 1.4669031948224012]"
1.4676071890563578,"{'step': 0.0075, 'momentum': 0.8, 'alpha_l2': 0.005, 'alpha_l1': 0.001, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4953633228885879, 1.5303306499416132, 1.4762582637317792, 1.3769555343048026, 1.4591281744150058]"
1.4677639531767739,"{'step': 0.0075, 'momentum': 0.5, 'alpha_l2': 0.0005, 'alpha_l1': 0.001, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4791720409086364, 1.5773178835941473, 1.4894397443318752, 1.3611678772849296, 1.4317222197642807]"
1.4679630471683187,"{'step': 0.0075, 'momentum': 0.8, 'alpha_l2': 0.0005, 'alpha_l1': 0, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.453031047616782, 1.5637232363026172, 1.447180259341273, 1.434539505092117, 1.4413411874888045]"
1.4680319566242543,"{'step': 0.0075, 'momentum': 0.8, 'alpha_l2': 0.005, 'alpha_l1': 0.0005, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.460451241093886, 1.5310027692588273, 1.4865956246869538, 1.4315502894307028, 1.4305598586509014]"
1.468318248955185,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0.005, 'alpha_l1': 0.0005, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4462944360876668, 1.5147460629416167, 1.5124124002798798, 1.42419386516067, 1.4439444803060915]"
1.4685235211212777,"{'step': 0.0075, 'momentum': 0.8, 'alpha_l2': 0.001, 'alpha_l1': 0.001, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4694035399516745, 1.5391377563084, 1.4889235646634151, 1.4180332494024501, 1.427119495280449]"
1.4687321937919204,"{'step': 0.03, 'momentum': 0.5, 'alpha_l2': 0.005, 'alpha_l1': 0.001, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4842639694998538, 1.5462746275146966, 1.448993488895224, 1.409488489080407, 1.4546403939694208]"
1.4687510826090153,"{'step': 0.015, 'momentum': 0.8, 'alpha_l2': 0.005, 'alpha_l1': 0.001, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4672516876923392, 1.6110559158313824, 1.4383810279610603, 1.3930050685893873, 1.4340617129709086]"
1.4689953220770737,"{'step': 0.015, 'momentum': 0.5, 'alpha_l2': 0.0005, 'alpha_l1': 0.001, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.5025950657737879, 1.5265769988680282, 1.4688113044416358, 1.3969030991462679, 1.4500901421556482]"
1.4690481256179044,"{'step': 0.0075, 'momentum': 0.8, 'alpha_l2': 0.001, 'alpha_l1': 0.005, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4651433828088292, 1.536794113341868, 1.5050425668973835, 1.3930577322754316, 1.445202832766009]"
1.4692039034017015,"{'step': 0.0075, 'momentum': 0.5, 'alpha_l2': 0.005, 'alpha_l1': 0.0005, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4592339733109976, 1.560768766089268, 1.4703588474445504, 1.3779417458457197, 1.477716184317972]"
1.4696489325114643,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0.001, 'alpha_l1': 0.001, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4768985548387097, 1.5301698070808625, 1.4754705507548425, 1.4155003669604012, 1.4502053829225063]"
1.469821884108313,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0, 'alpha_l1': 0.0005, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4632095920021473, 1.5466586467014556, 1.4974433705409318, 1.3759843063605792, 1.4658135049364516]"
1.470387532352847,"{'step': 0.0075, 'momentum': 0.8, 'alpha_l2': 0.001, 'alpha_l1': 0.0005, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4525031629978111, 1.6102159633727315, 1.4454964723581873, 1.3980273167078483, 1.4456947463276562]"
1.4703919472105134,"{'step': 0.015, 'momentum': 0.5, 'alpha_l2': 0.005, 'alpha_l1': 0.0005, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4607401703218548, 1.5690598583954727, 1.4657326580349375, 1.3884517658354232, 1.467975283464878]"
1.4707558869285153,"{'step': 0.015, 'momentum': 0.5, 'alpha_l2': 0.001, 'alpha_l1': 0, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.46327656581064, 1.5711249367710476, 1.4799563453124263, 1.3935463714657133, 1.4458752152827496]"
1.4708571968819242,"{'step': 0.0075, 'momentum': 0.8, 'alpha_l2': 0.005, 'alpha_l1': 0, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.47173547071974, 1.5264644489964385, 1.4750602227008083, 1.4413285114946774, 1.4396973304979581]"
1.470870830051068,"{'step': 0.015, 'momentum': 0.7, 'alpha_l2': 0, 'alpha_l1': 0.001, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4486358082459492, 1.5318303115936436, 1.4939463889647628, 1.4306802410409447, 1.4492614004100397]"
1.470946413871229,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0.005, 'alpha_l1': 0, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.476538788860431, 1.5732127418747799, 1.4628808457867781, 1.3870021538049853, 1.4550975390291707]"
1.4713350667947083,"{'step': 0.015, 'momentum': 0.5, 'alpha_l2': 0.001, 'alpha_l1': 0.001, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4499773361181976, 1.5564792583519629, 1.4893922044262975, 1.407376654550878, 1.453449880526206]"
1.471418352661752,"{'step': 0.0075, 'momentum': 0.8, 'alpha_l2': 0.0005, 'alpha_l1': 0.0005, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4738460708062904, 1.5595185810166745, 1.4614698690214416, 1.4094496770892748, 1.4528075653750783]"
1.4715755398990344,"{'step': 0.0075, 'momentum': 0.8, 'alpha_l2': 0, 'alpha_l1': 0.0005, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4503936948142009, 1.5934663093853267, 1.4736662197253543, 1.3870836116753233, 1.4532678638949676]"
1.4716602578937104,"{'step': 0.015, 'momentum': 0.7, 'alpha_l2': 0.001, 'alpha_l1': 0, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4450614076858705, 1.5913923356942454, 1.4759988536045545, 1.3994769818175783, 1.4463717106663034]"
1.4723879227598446,"{'step': 0.015, 'momentum': 0.7, 'alpha_l2': 0.001, 'alpha_l1': 0.001, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4611852614420646, 1.5521053105824862, 1.4624303423110714, 1.4079135133261749, 1.4783051861374263]"
1.4725113143893949,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0.001, 'alpha_l1': 0, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4605587622494767, 1.5405325389255313, 1.5014018395469124, 1.4175644467682305, 1.4424989844568246]"
1.4725211697895149,"{'step': 0.0075, 'momentum': 0.8, 'alpha_l2': 0.001, 'alpha_l1': 0.001, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4562688627145355, 1.5473193597841355, 1.4833545289710257, 1.4180630128005602, 1.4576000846773178]"
1.4726559832302148,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0.001, 'alpha_l1': 0.001, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4818760066676742, 1.5596651731351414, 1.4950764260451748, 1.385204418519924, 1.4414578917831598]"
1.4726704669698578,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0, 'alpha_l1': 0.0005, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4666965774342882, 1.5462842767571554, 1.4927576074481703, 1.4340311859669732, 1.423582687242702]"
1.4731055623300142,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0.0005, 'alpha_l1': 0.0005, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4445509074896539, 1.5475481432628595, 1.5043435786627726, 1.4177768527027945, 1.4513083295319904]"
1.4732620230636009,"{'step': 0.015, 'momentum': 0.8, 'alpha_l2': 0, 'alpha_l1': 0, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.495330171868073, 1.535879125177686, 1.4222333760217094, 1.414558504906735, 1.4983089373438]"
1.4732894512509334,"{'step': 0.015, 'momentum': 0.5, 'alpha_l2': 0.0005, 'alpha_l1': 0.001, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4795648541671222, 1.5633875726543258, 1.4788139800563491, 1.3914304600706873, 1.453250389306183]"
1.4733149311441143,"{'step': 0.015, 'momentum': 0.7, 'alpha_l2': 0.0005, 'alpha_l1': 0.0005, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4721272344983662, 1.5639833358060014, 1.4617514237277867, 1.4059125977587361, 1.4628000639296808]"
1.473334735657446,"{'step': 0.015, 'momentum': 0.8, 'alpha_l2': 0, 'alpha_l1': 0.005, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4830866586536076, 1.5780661698513534, 1.4644166051577792, 1.3812990956556066, 1.4598051489688832]"
1.4733575748339889,"{'step': 0.015, 'momentum': 0.8, 'alpha_l2': 0.005, 'alpha_l1': 0.001, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4683368427684569, 1.5983230138547506, 1.441694377122409, 1.4152688958004283, 1.4431647446239009]"
1.4733723164174488,"{'step': 0.015, 'momentum': 0.7, 'alpha_l2': 0.0005, 'alpha_l1': 0.001, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.462279174807465, 1.5559848356817334, 1.4432548756863957, 1.4271644213691936, 1.4781782745424557]"
1.473396016192565,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0.0005, 'alpha_l1': 0, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.464145404289428, 1.5747983786599902, 1.4961637496046336, 1.3842582103682413, 1.4476143380405322]"
1.4734829279251618,"{'step': 0.0075, 'momentum': 0.7, 'alpha_l2': 0.005, 'alpha_l1': 0.001, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4614189892875113, 1.5330484593325802, 1.5031556725083512, 1.414083876561307, 1.455707641936059]"
1.4734948565469808,"{'step': 0.015, 'momentum': 0.7, 'alpha_l2': 0.005, 'alpha_l1': 0, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': 500, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4477633318294487, 1.5692499084593028, 1.4720210834435714, 1.4117317697934892, 1.4667081892090914]"
1.4735588617209832,"{'step': 0.015, 'momentum': 0.5, 'alpha_l2': 0.001, 'alpha_l1': 0, 'Nesterov': False, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4975795408488504, 1.544090479565052, 1.4913212658442532, 1.389081862194579, 1.445721160152181]"
1.473699054170251,"{'step': 0.015, 'momentum': 0.5, 'alpha_l2': 0.001, 'alpha_l1': 0.001, 'Nesterov': True, 'rprop': False, 'adaptive_gradient': False, 'batch_size': -1, 'weights_initialization': 'xavier', 'regularization': 'elastic', 'n_epochs': 2500, 'tolerance': 1e-05, 'patience': 20}","[1.4538417676553475, 1.574168515590295, 1.4579659144374661, 1.414301355999198, 1.4682177171689494]"
